order_id,customer_id,order_date,status,payment_method,shipping_cost,campaign_id
47823,1379,2025-10-30,Delivered,Credit Card,195.05,
47824,2472,2025-10-22,Delivered,Credit Card,64.79,
47825,4631,2025-11-13,Delivered,Credit Card,91.05,3.0
47826,2030,2025-04-13,Delivered,Credit Card,104.88,
47827,15081,2025-09-06,Delivered,Debit Card,69.75,
47828,7333,2025-04-24,Delivered,Debit Card,48.51,4.0
47829,12137,2025-05-06,Delivered,UPI,168.35,1.0
47830,15282,2025-07-19,Delivered,UPI,164.66,
47831,10967,2025-03-29,Delivered,Credit Card,127.35,
47832,10700,2025-06-22,Delivered,UPI,50.13,
47833,9109,2025-05-15,Delivered,Credit Card,114.37,1.0
47834,13852,2025-02-22,Delivered,UPI,111.71,
47835,10634,2025-03-28,Delivered,UPI,118.57,
47836,8112,2025-09-19,Delivered,UPI,49.38,
47837,12415,2025-03-14,Delivered,UPI,78.41,
47838,19278,2025-06-02,Delivered,Credit Card,162.63,8.0
47839,16164,2025-10-06,Delivered,Credit Card,71.59,
47840,9037,2025-05-28,Delivered,Debit Card,41.48,2.0
47841,12219,2025-03-20,Delivered,UPI,219.35,
47842,7865,2025-08-06,Delivered,UPI,129.75,5.0
47843,10483,2025-09-25,Delivered,Debit Card,172.06,
47844,14632,2025-09-30,Delivered,Credit Card,175.85,
47845,16751,2025-12-19,Delivered,Wallet,107.18,3.0
47846,1235,2025-01-05,Delivered,Wallet,218.4,7.0
47847,3322,2025-11-28,Delivered,Credit Card,185.17,4.0
47848,11637,2025-05-24,Delivered,Credit Card,72.76,4.0
47849,14011,2025-11-12,Delivered,Debit Card,107.15,7.0
47850,13226,2025-12-11,Delivered,COD,219.97,
47851,5118,2025-07-19,Delivered,UPI,61.45,7.0
47852,13087,2025-10-18,Shipped,Net Banking,209.77,
47853,9322,2025-10-12,Delivered,COD,169.37,
47854,5013,2025-04-05,Delivered,Debit Card,78.33,
47855,17741,2025-01-11,Delivered,Net Banking,157.77,
47856,10638,2025-12-13,Delivered,Credit Card,141.53,5.0
47857,17255,2025-03-25,Delivered,Wallet,108.89,
47858,8428,2025-03-28,Delivered,Debit Card,170.62,3.0
47859,12691,2025-11-13,Delivered,COD,96.93,
47860,16341,2025-12-20,Delivered,UPI,190.34,2.0
47861,6630,2025-10-09,Delivered,UPI,83.06,
47862,17150,2025-03-20,Delivered,Credit Card,203.37,
47863,7086,2025-06-02,Shipped,UPI,190.6,
47864,4092,2025-11-19,Delivered,Debit Card,59.32,1.0
47865,14744,2025-06-05,Delivered,UPI,209.26,
47866,6751,2025-11-06,Delivered,Debit Card,134.46,
47867,19119,2025-12-02,Delivered,Credit Card,74.62,
47868,16090,2025-01-29,Delivered,Debit Card,108.65,
47869,4703,2025-01-02,Delivered,Credit Card,111.62,5.0
47870,19768,2025-03-07,Delivered,Wallet,164.85,
47871,7346,2025-02-08,Delivered,UPI,59.69,
47872,11168,2025-06-26,Delivered,COD,83.15,
47873,1480,2025-11-07,Delivered,Credit Card,111.88,
47874,852,2025-05-15,Delivered,Credit Card,171.61,
47875,6009,2025-03-07,Delivered,UPI,187.64,
47876,240,2025-04-24,Delivered,COD,119.94,
47877,5660,2025-05-17,Delivered,COD,55.69,
47878,10512,2025-06-14,Delivered,Net Banking,160.71,
47879,13759,2025-05-02,Delivered,Credit Card,144.24,
47880,5147,2025-05-25,Delivered,Debit Card,133.92,
47881,8198,2025-05-20,Delivered,Wallet,182.42,8.0
47882,7714,2025-02-02,Shipped,Credit Card,187.68,4.0
47883,6609,2025-10-26,Delivered,Debit Card,210.28,
47884,7819,2025-02-08,Delivered,UPI,175.12,7.0
47885,9856,2025-03-04,Delivered,UPI,54.72,
47886,4022,2025-09-07,Delivered,UPI,162.52,
47887,9377,2025-09-07,Delivered,Debit Card,109.75,
47888,5346,2025-10-20,Delivered,UPI,79.96,7.0
47889,1292,2025-10-12,Shipped,COD,46.68,
47890,4331,2025-12-21,Delivered,Credit Card,197.44,8.0
47891,18767,2025-07-10,Delivered,UPI,118.86,3.0
47892,10187,2025-12-08,Delivered,UPI,140.28,
47893,19684,2025-09-18,Delivered,Credit Card,119.61,
47894,4580,2025-08-10,Shipped,Credit Card,51.63,
47895,5933,2025-01-29,Delivered,UPI,199.24,
47896,12821,2025-03-19,Delivered,UPI,101.23,
47897,7173,2025-10-01,Delivered,Debit Card,200.44,
47898,7294,2025-10-29,Delivered,Debit Card,163.02,3.0
47899,16864,2025-07-29,Delivered,UPI,53.74,
47900,597,2025-05-26,Delivered,Credit Card,199.45,
47901,13307,2025-12-08,Delivered,UPI,87.31,
47902,17643,2025-12-19,Delivered,UPI,45.91,8.0
47903,3486,2025-02-09,Delivered,UPI,206.64,6.0
47904,8112,2025-10-10,Delivered,COD,211.41,
47905,16182,2025-11-02,Delivered,UPI,76.46,
47906,10721,2025-04-09,Delivered,COD,72.34,
47907,7227,2025-07-06,Delivered,Debit Card,99.36,
47908,12573,2025-10-25,Delivered,Debit Card,207.41,5.0
47909,6548,2025-11-27,Delivered,UPI,97.61,
47910,12585,2025-12-11,Cancelled,UPI,151.28,
47911,2916,2025-01-17,Delivered,UPI,211.69,
47912,4583,2025-01-21,Delivered,Net Banking,73.86,
47913,297,2025-03-04,Cancelled,Debit Card,111.2,
47914,3712,2025-05-08,Delivered,Credit Card,45.31,8.0
47915,2641,2025-07-08,Delivered,COD,65.55,1.0
47916,12010,2025-03-31,Delivered,UPI,103.49,7.0
47917,18950,2025-10-14,Delivered,Net Banking,103.58,2.0
47918,4370,2025-11-12,Delivered,Debit Card,47.88,
47919,2607,2025-09-22,Delivered,UPI,134.43,
47920,10729,2025-03-09,Delivered,COD,131.07,
47921,3641,2025-03-21,Delivered,Debit Card,53.96,7.0
47922,10874,2025-06-29,Delivered,Debit Card,77.18,
47923,10176,2025-07-23,Shipped,Debit Card,166.03,
47924,387,2025-04-30,Cancelled,Credit Card,107.6,6.0
47925,19323,2025-06-14,Delivered,Credit Card,99.63,
47926,4079,2025-08-11,Cancelled,COD,196.42,
47927,17979,2025-05-26,Delivered,Debit Card,115.57,8.0
47928,7716,2025-12-21,Delivered,UPI,217.56,
47929,3207,2025-12-12,Delivered,COD,123.72,
47930,2135,2025-05-20,Delivered,Debit Card,157.8,3.0
47931,10303,2025-10-21,Delivered,UPI,209.72,
47932,7309,2025-04-02,Delivered,Wallet,179.56,
47933,18463,2025-10-16,Delivered,UPI,142.26,
47934,4079,2025-10-09,Delivered,UPI,131.06,
47935,14434,2025-03-27,Delivered,Debit Card,199.66,
47936,3746,2025-10-17,Cancelled,Credit Card,206.03,
47937,17459,2025-01-07,Shipped,Net Banking,62.24,5.0
47938,10302,2025-10-03,Delivered,UPI,170.28,
47939,16606,2025-02-18,Delivered,Credit Card,64.64,
47940,8817,2025-06-01,Delivered,COD,50.44,1.0
47941,3508,2025-03-11,Delivered,Debit Card,93.29,4.0
47942,10821,2025-03-09,Delivered,Net Banking,133.66,
47943,5576,2025-07-04,Shipped,COD,112.48,4.0
47944,3717,2025-12-13,Delivered,Debit Card,49.83,
47945,18186,2025-07-31,Delivered,UPI,152.68,4.0
47946,11046,2025-04-17,Delivered,Credit Card,131.03,6.0
47947,16008,2025-11-27,Delivered,UPI,128.09,4.0
47948,15529,2025-05-26,Delivered,Credit Card,67.69,
47949,21,2025-01-19,Delivered,Debit Card,76.41,
47950,17766,2025-10-14,Delivered,Wallet,191.4,
47951,15483,2025-03-08,Delivered,UPI,84.95,
47952,5508,2025-10-24,Delivered,Credit Card,51.12,
47953,4676,2025-10-23,Shipped,UPI,102.6,
47954,1145,2025-07-30,Delivered,COD,67.33,
47955,1846,2025-08-10,Delivered,UPI,87.35,
47956,3945,2025-05-02,Delivered,Debit Card,61.59,
47957,73,2025-01-24,Delivered,Credit Card,130.5,6.0
47958,6393,2025-01-30,Cancelled,UPI,188.5,
47959,18548,2025-04-15,Delivered,Credit Card,85.47,7.0
47960,11123,2025-05-15,Delivered,Net Banking,209.0,1.0
47961,11641,2025-12-18,Delivered,UPI,116.81,
47962,4849,2025-12-29,Delivered,Credit Card,170.33,4.0
47963,4579,2025-01-29,Delivered,COD,57.77,4.0
47964,7434,2025-04-06,Delivered,Wallet,134.3,1.0
47965,5392,2025-01-06,Delivered,COD,210.73,8.0
47966,17165,2025-08-29,Delivered,Credit Card,102.8,
47967,3554,2025-10-06,Delivered,Credit Card,217.95,4.0
47968,13469,2025-04-04,Delivered,Credit Card,61.19,
47969,9881,2025-02-24,Delivered,Credit Card,154.57,
47970,13509,2025-01-15,Delivered,Wallet,110.51,
47971,16678,2025-09-27,Delivered,Credit Card,61.5,6.0
47972,6883,2025-06-29,Delivered,Debit Card,171.1,
47973,10853,2025-11-05,Delivered,Wallet,146.8,
47974,10069,2025-10-01,Delivered,UPI,136.85,8.0
47975,7522,2025-10-03,Delivered,Credit Card,174.56,
47976,16235,2025-07-23,Delivered,UPI,143.91,1.0
47977,197,2025-10-15,Delivered,UPI,160.45,4.0
47978,6277,2025-09-09,Delivered,Credit Card,162.41,8.0
47979,16618,2025-05-01,Delivered,UPI,46.52,
47980,17467,2025-12-22,Delivered,Credit Card,210.64,
47981,13818,2025-08-31,Delivered,Net Banking,85.84,
47982,6866,2025-12-09,Delivered,Credit Card,120.64,
47983,16432,2025-12-20,Delivered,Credit Card,45.41,
47984,1680,2025-05-14,Delivered,Debit Card,103.13,
47985,5449,2025-11-30,Shipped,Credit Card,68.63,
47986,1846,2025-06-26,Delivered,Net Banking,128.33,7.0
47987,2217,2025-11-30,Delivered,COD,201.08,8.0
47988,11901,2025-09-08,Delivered,Credit Card,209.87,
47989,1444,2025-04-20,Delivered,Wallet,137.88,
47990,13551,2025-11-29,Delivered,UPI,162.35,
47991,7023,2025-10-29,Delivered,Debit Card,118.7,3.0
47992,1118,2025-04-26,Delivered,Wallet,156.15,
47993,5814,2025-04-18,Delivered,Credit Card,122.35,1.0
47994,8022,2025-11-17,Delivered,Credit Card,117.04,
47995,7419,2025-08-03,Delivered,Debit Card,69.01,
47996,10295,2025-05-17,Delivered,UPI,167.27,3.0
47997,10148,2025-05-13,Delivered,COD,70.91,
47998,7268,2025-10-09,Delivered,Credit Card,189.5,
47999,18087,2025-11-04,Cancelled,UPI,88.59,
48000,4473,2025-08-27,Delivered,UPI,106.72,3.0
48001,6856,2025-05-11,Delivered,Net Banking,167.68,
48002,11091,2025-06-22,Shipped,Debit Card,181.35,1.0
48003,5024,2025-05-23,Delivered,Net Banking,73.01,
48004,3034,2025-08-29,Delivered,Credit Card,97.82,2.0
48005,127,2025-12-13,Delivered,COD,147.85,4.0
48006,18970,2025-09-06,Delivered,Wallet,203.35,5.0
48007,15690,2025-12-08,Delivered,Net Banking,154.51,
48008,17837,2025-12-24,Delivered,Credit Card,66.7,3.0
48009,820,2025-09-13,Delivered,COD,161.31,3.0
48010,1476,2025-07-08,Delivered,UPI,159.07,5.0
48011,11055,2025-12-21,Delivered,Wallet,210.21,1.0
48012,469,2025-10-27,Delivered,Wallet,72.93,
48013,5563,2025-12-18,Delivered,COD,153.72,
48014,19497,2025-08-23,Delivered,Debit Card,94.26,3.0
48015,7220,2025-11-09,Delivered,Wallet,210.65,2.0
48016,19637,2025-03-06,Delivered,Wallet,96.8,1.0
48017,2417,2025-04-20,Delivered,UPI,215.7,
48018,7759,2025-12-06,Delivered,UPI,77.59,8.0
48019,123,2025-04-24,Delivered,Credit Card,56.34,
48020,11876,2025-05-21,Delivered,UPI,63.33,
48021,6892,2025-10-02,Delivered,UPI,127.68,7.0
48022,10167,2025-06-12,Delivered,Credit Card,131.8,6.0
48023,15903,2025-12-05,Delivered,Credit Card,134.38,
48024,11042,2025-03-24,Delivered,Credit Card,133.83,7.0
48025,13294,2025-08-17,Delivered,UPI,203.0,8.0
48026,9537,2025-06-10,Delivered,Debit Card,134.84,
48027,14906,2025-07-14,Delivered,Credit Card,41.6,5.0
48028,12102,2025-10-06,Cancelled,Debit Card,73.14,
48029,17332,2025-07-13,Cancelled,UPI,167.29,2.0
48030,15080,2025-10-26,Delivered,Debit Card,155.69,7.0
48031,4735,2025-02-18,Delivered,Wallet,218.65,8.0
48032,10554,2025-04-25,Delivered,Debit Card,215.46,3.0
48033,17522,2025-11-24,Delivered,Debit Card,66.09,
48034,17178,2025-04-09,Cancelled,Debit Card,210.25,
48035,9627,2025-01-11,Delivered,UPI,104.94,8.0
48036,6339,2025-06-27,Delivered,Net Banking,114.1,
48037,4273,2025-05-13,Delivered,UPI,99.54,5.0
48038,3945,2025-05-25,Delivered,COD,68.33,
48039,2897,2025-05-20,Delivered,Credit Card,114.37,7.0
48040,19993,2025-04-08,Delivered,UPI,208.89,5.0
48041,13259,2025-10-26,Delivered,Credit Card,51.28,
48042,6360,2025-01-19,Shipped,Wallet,151.77,8.0
48043,5957,2025-07-17,Delivered,UPI,193.49,
48044,6179,2025-07-21,Cancelled,UPI,129.76,
48045,17476,2025-01-19,Delivered,Debit Card,44.04,2.0
48046,10348,2025-01-03,Delivered,Net Banking,164.73,
48047,5563,2025-07-21,Delivered,Credit Card,135.3,5.0
48048,15969,2025-11-05,Delivered,Credit Card,115.15,
48049,14959,2025-03-13,Cancelled,UPI,192.68,
48050,9437,2025-01-14,Delivered,UPI,85.78,
48051,13717,2025-05-14,Delivered,UPI,138.51,
48052,14709,2025-06-05,Delivered,UPI,218.5,
48053,1011,2025-05-28,Delivered,Credit Card,164.55,2.0
48054,17538,2025-12-18,Delivered,Debit Card,88.28,
48055,5838,2025-01-30,Shipped,Net Banking,86.47,
48056,19661,2025-06-13,Delivered,Credit Card,166.28,
48057,18273,2025-04-18,Cancelled,COD,97.24,6.0
48058,384,2025-07-01,Delivered,Wallet,41.0,
48059,12473,2025-05-15,Delivered,UPI,174.95,1.0
48060,19341,2025-02-13,Delivered,Credit Card,41.1,
48061,11306,2025-05-20,Delivered,Credit Card,213.32,
48062,12374,2025-11-08,Delivered,Wallet,73.62,
48063,18710,2025-07-07,Delivered,Credit Card,189.21,
48064,11471,2025-11-10,Delivered,Debit Card,119.16,
48065,4999,2025-06-08,Delivered,UPI,205.24,
48066,9294,2025-03-05,Delivered,Wallet,187.88,
48067,7044,2025-10-20,Shipped,Debit Card,162.61,6.0
48068,3356,2025-11-04,Delivered,UPI,196.65,
48069,4344,2025-09-28,Delivered,Debit Card,155.75,3.0
48070,1231,2025-06-08,Delivered,COD,163.24,
48071,3391,2025-10-15,Delivered,UPI,92.18,
48072,5328,2025-08-26,Delivered,Debit Card,119.74,7.0
48073,15138,2025-11-02,Delivered,Credit Card,194.74,3.0
48074,7403,2025-08-10,Delivered,UPI,175.58,
48075,13760,2025-11-26,Delivered,COD,199.79,
48076,19940,2025-05-12,Delivered,UPI,93.82,
48077,11674,2025-10-11,Delivered,Wallet,81.99,
48078,12351,2025-06-03,Delivered,UPI,75.14,
48079,11056,2025-07-31,Delivered,UPI,132.72,
48080,7950,2025-06-23,Delivered,Wallet,211.62,
48081,3744,2025-12-01,Shipped,Wallet,167.33,
48082,19608,2025-12-05,Delivered,Wallet,130.29,
48083,9644,2025-06-21,Delivered,Debit Card,165.73,
48084,18799,2025-06-26,Delivered,Credit Card,181.8,2.0
48085,5338,2025-07-31,Delivered,Debit Card,214.63,2.0
48086,2174,2025-02-28,Delivered,Credit Card,116.63,2.0
48087,12764,2025-11-27,Shipped,Credit Card,119.32,
48088,17020,2025-10-11,Delivered,UPI,120.61,7.0
48089,13251,2025-06-21,Delivered,UPI,161.4,
48090,14786,2025-01-23,Delivered,UPI,69.96,
48091,12235,2025-06-08,Delivered,UPI,197.02,
48092,14876,2025-01-10,Delivered,Credit Card,204.57,
48093,6935,2025-02-16,Delivered,Debit Card,132.03,3.0
48094,7833,2025-11-23,Delivered,UPI,189.05,
48095,15612,2025-05-12,Delivered,Credit Card,167.04,1.0
48096,16029,2025-12-17,Delivered,Debit Card,204.92,
48097,1647,2025-03-15,Delivered,Credit Card,161.34,
48098,340,2025-08-01,Delivered,Credit Card,181.19,
48099,13308,2025-09-27,Delivered,UPI,71.62,5.0
48100,1691,2025-10-31,Delivered,COD,160.64,
48101,3441,2025-02-07,Delivered,COD,74.59,
48102,3997,2025-08-31,Delivered,Credit Card,59.79,
48103,10277,2025-05-29,Delivered,COD,93.35,
48104,4072,2025-02-01,Delivered,UPI,79.21,
48105,3635,2025-05-04,Delivered,Credit Card,67.65,1.0
48106,205,2025-10-07,Delivered,Credit Card,108.12,8.0
48107,15323,2025-05-19,Delivered,UPI,57.11,
48108,2763,2025-04-18,Delivered,UPI,178.16,
48109,11388,2025-09-16,Delivered,Credit Card,140.07,
48110,6055,2025-11-29,Delivered,Wallet,194.47,
48111,3686,2025-03-26,Delivered,UPI,186.52,7.0
48112,6978,2025-10-21,Shipped,UPI,180.68,4.0
48113,5286,2025-12-20,Delivered,Net Banking,98.1,
48114,8723,2025-01-08,Delivered,Credit Card,126.3,
48115,13752,2025-05-07,Delivered,Credit Card,81.81,4.0
48116,1038,2025-12-30,Delivered,Credit Card,135.69,
48117,3688,2025-12-08,Delivered,UPI,133.44,
48118,1619,2025-07-15,Delivered,UPI,154.17,
48119,19396,2025-10-03,Cancelled,Debit Card,110.72,
48120,11490,2025-06-11,Delivered,Credit Card,148.84,
48121,16408,2025-05-18,Delivered,Credit Card,61.73,
48122,5477,2025-11-28,Cancelled,Wallet,44.87,
48123,17990,2025-06-16,Delivered,Credit Card,205.31,6.0
48124,12629,2025-10-19,Delivered,COD,141.76,
48125,8169,2025-10-27,Delivered,Credit Card,122.31,
48126,12063,2025-12-24,Cancelled,Debit Card,86.98,4.0
48127,2576,2025-07-17,Shipped,UPI,169.99,
48128,6324,2025-03-07,Delivered,Credit Card,163.71,1.0
48129,10817,2025-08-28,Delivered,Wallet,54.5,4.0
48130,12821,2025-01-17,Delivered,Credit Card,161.13,2.0
48131,4400,2025-07-06,Delivered,Debit Card,141.98,5.0
48132,19859,2025-11-20,Delivered,COD,210.12,5.0
48133,16645,2025-10-27,Delivered,Debit Card,176.08,
48134,11628,2025-01-25,Delivered,UPI,101.52,
48135,19515,2025-07-24,Delivered,Debit Card,214.37,
48136,10340,2025-01-14,Delivered,UPI,199.92,
48137,19010,2025-10-28,Delivered,Credit Card,104.09,5.0
48138,14994,2025-12-12,Delivered,UPI,118.92,8.0
48139,4407,2025-04-16,Delivered,Credit Card,154.99,6.0
48140,8162,2025-10-09,Delivered,Debit Card,158.94,
48141,5402,2025-06-19,Delivered,Credit Card,68.7,
48142,14393,2025-05-02,Delivered,UPI,150.41,7.0
48143,15325,2025-06-07,Delivered,Credit Card,128.1,
48144,13640,2025-01-15,Delivered,UPI,144.51,8.0
48145,10936,2025-03-03,Delivered,UPI,100.94,1.0
48146,8082,2025-03-29,Delivered,Credit Card,116.52,3.0
48147,19720,2025-04-27,Delivered,Debit Card,98.09,
48148,571,2025-04-16,Delivered,UPI,187.77,
48149,2520,2025-05-27,Cancelled,Wallet,62.35,7.0
48150,12025,2025-11-03,Delivered,UPI,81.35,2.0
48151,15079,2025-06-13,Delivered,UPI,111.62,
48152,19200,2025-04-27,Delivered,Credit Card,109.39,
48153,9894,2025-10-31,Delivered,Credit Card,170.01,
48154,5462,2025-12-07,Delivered,UPI,125.82,
48155,17278,2025-05-14,Delivered,Debit Card,148.42,
48156,8903,2025-11-09,Delivered,Credit Card,187.84,7.0
48157,2599,2025-12-21,Delivered,UPI,172.91,
48158,10512,2025-05-14,Delivered,UPI,171.37,6.0
48159,10570,2025-02-09,Delivered,Debit Card,211.82,
48160,4672,2025-06-15,Delivered,COD,144.27,
48161,2867,2025-02-25,Delivered,COD,153.94,8.0
48162,2876,2025-03-23,Delivered,Credit Card,73.45,
48163,16453,2025-09-11,Delivered,Wallet,124.53,
48164,10115,2025-07-14,Delivered,Debit Card,45.05,8.0
48165,14672,2025-10-07,Delivered,UPI,59.91,
48166,19292,2025-06-12,Delivered,Debit Card,49.55,
48167,15857,2025-12-31,Shipped,Wallet,147.38,5.0
48168,3183,2025-08-18,Shipped,Credit Card,171.16,3.0
48169,8472,2025-05-07,Shipped,Wallet,114.58,
48170,9997,2025-03-26,Shipped,Credit Card,135.36,
48171,13962,2025-04-30,Delivered,Credit Card,84.82,
48172,19337,2025-04-05,Shipped,UPI,81.97,
48173,5802,2025-07-13,Delivered,UPI,150.08,
48174,17226,2025-11-13,Delivered,UPI,59.87,3.0
48175,1445,2025-06-10,Delivered,Credit Card,77.91,
48176,17465,2025-05-07,Delivered,UPI,197.71,
48177,13839,2025-07-12,Delivered,UPI,83.84,2.0
48178,582,2025-05-27,Delivered,Credit Card,45.64,
48179,12286,2025-01-17,Delivered,Debit Card,121.76,4.0
48180,18716,2025-05-14,Delivered,Wallet,58.7,
48181,8711,2025-05-10,Delivered,UPI,164.81,2.0
48182,2389,2025-10-04,Cancelled,Credit Card,186.39,
48183,19811,2025-03-09,Delivered,Net Banking,214.76,7.0
48184,8407,2025-01-26,Delivered,UPI,47.48,
48185,10609,2025-01-18,Delivered,Debit Card,160.35,
48186,19380,2025-02-12,Delivered,Credit Card,158.08,5.0
48187,11747,2025-01-09,Delivered,Credit Card,88.76,
48188,13490,2025-10-23,Delivered,Credit Card,162.69,3.0
48189,14131,2025-12-18,Delivered,Net Banking,89.08,
48190,15028,2025-02-25,Delivered,UPI,59.01,
48191,16007,2025-02-06,Delivered,Wallet,212.24,
48192,1503,2025-08-29,Delivered,UPI,84.42,4.0
48193,18773,2025-05-14,Delivered,UPI,197.71,
48194,10928,2025-08-25,Shipped,Net Banking,44.57,8.0
48195,10703,2025-10-09,Delivered,UPI,143.62,
48196,16696,2025-12-16,Delivered,UPI,117.71,
48197,6206,2025-11-29,Delivered,UPI,197.06,2.0
48198,13120,2025-02-10,Delivered,Net Banking,73.95,4.0
48199,6410,2025-01-18,Delivered,UPI,140.66,1.0
48200,15198,2025-01-23,Delivered,UPI,192.86,2.0
48201,8718,2025-09-19,Delivered,Credit Card,124.15,5.0
48202,3764,2025-06-25,Delivered,Credit Card,199.44,
48203,18284,2025-04-07,Delivered,UPI,136.88,
48204,15022,2025-06-06,Delivered,UPI,55.87,2.0
48205,285,2025-10-31,Cancelled,COD,100.86,3.0
48206,1307,2025-08-03,Delivered,Credit Card,82.01,
48207,7625,2025-10-19,Shipped,Debit Card,130.84,
48208,15609,2025-11-30,Delivered,COD,48.16,8.0
48209,5639,2025-09-14,Cancelled,Wallet,45.46,
48210,19842,2025-03-13,Delivered,Wallet,178.32,
48211,18493,2025-03-18,Delivered,Debit Card,214.73,2.0
48212,17307,2025-04-13,Delivered,UPI,135.47,6.0
48213,172,2025-02-01,Delivered,UPI,110.18,
48214,19319,2025-11-23,Delivered,COD,122.45,
48215,11874,2025-06-20,Delivered,UPI,214.12,6.0
48216,11874,2025-04-18,Delivered,COD,174.55,
48217,1964,2025-01-01,Delivered,Debit Card,175.87,2.0
48218,12262,2025-12-31,Delivered,Debit Card,156.38,
48219,10625,2025-11-10,Delivered,UPI,210.48,5.0
48220,10866,2025-12-29,Delivered,UPI,71.61,
48221,3872,2025-03-13,Delivered,Debit Card,197.73,
48222,10891,2025-01-09,Delivered,Debit Card,159.08,6.0
48223,1447,2025-05-28,Delivered,Net Banking,145.91,
48224,425,2025-04-15,Delivered,UPI,188.92,5.0
48225,4329,2025-12-29,Shipped,Credit Card,68.01,
48226,16035,2025-01-15,Delivered,Debit Card,174.59,6.0
48227,12124,2025-02-10,Delivered,COD,162.09,
48228,17968,2025-01-27,Delivered,Credit Card,62.8,
48229,7828,2025-11-14,Delivered,UPI,177.59,2.0
48230,7040,2025-06-16,Delivered,UPI,53.82,7.0
48231,13950,2025-07-15,Delivered,UPI,150.66,
48232,8193,2025-04-15,Shipped,Debit Card,88.24,
48233,7678,2025-02-23,Delivered,Debit Card,43.76,
48234,9405,2025-09-30,Delivered,UPI,110.61,5.0
48235,2326,2025-12-09,Delivered,Wallet,172.35,
48236,4112,2025-11-10,Cancelled,Wallet,119.0,2.0
48237,12120,2025-10-13,Delivered,UPI,158.11,4.0
48238,12235,2025-05-29,Delivered,Debit Card,68.41,
48239,11857,2025-12-10,Delivered,UPI,83.61,
48240,4051,2025-12-09,Delivered,Net Banking,100.04,
48241,8780,2025-09-13,Delivered,Debit Card,52.11,
48242,18519,2025-06-06,Delivered,UPI,150.2,
48243,17219,2025-10-07,Delivered,Wallet,186.58,
48244,11160,2025-08-07,Delivered,Wallet,121.83,
48245,18125,2025-05-17,Delivered,UPI,145.08,
48246,13472,2025-08-03,Delivered,Net Banking,166.06,8.0
48247,8305,2025-03-20,Delivered,COD,40.19,6.0
48248,15534,2025-09-20,Delivered,Credit Card,108.25,
48249,6104,2025-12-04,Delivered,UPI,173.12,5.0
48250,17087,2025-07-26,Shipped,Debit Card,167.55,4.0
48251,6643,2025-05-08,Delivered,Wallet,199.69,2.0
48252,15901,2025-12-20,Delivered,Debit Card,110.94,4.0
48253,5732,2025-09-07,Delivered,Credit Card,82.91,
48254,18449,2025-07-23,Delivered,Credit Card,87.28,
48255,3721,2025-06-08,Delivered,Credit Card,58.36,6.0
48256,14340,2025-08-02,Delivered,Credit Card,86.26,
48257,8230,2025-07-14,Delivered,UPI,115.76,
48258,368,2025-11-06,Delivered,Credit Card,163.6,
48259,6691,2025-11-30,Delivered,Debit Card,66.4,
48260,4108,2025-10-28,Delivered,UPI,116.83,2.0
